ts,machine_id,type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,vibration_mms,current_a,humidity_pct,twf,hdf,pwf,osf,rnf,machine_failure,power_w
2024-01-01 00:15:00,CNC-02,M,298.907816410017,310.5917034285582,2749.6393133768743,15.048678690980797,24.425142166717034,3.2925386333671973,7.727947125749768,53.55130706331256,0,0,0,0,0,0,4333.139951467076
2024-01-01 00:15:00,CNC-03,H,298.92775925008056,311.1876591804907,2594.562925164879,17.26121127673682,45.023212588175035,3.1161783958558953,8.388120515523406,49.41011071362632,0,0,0,0,0,0,4689.905525606835
2024-01-01 00:16:00,CNC-01,L,298.9602674536307,311.3786584703293,2649.55836550396,18.644463654866414,57.092968042975826,3.032461909546529,9.199952432438684,59.18398820546266,0,0,0,0,0,0,5173.113454453284
2024-01-01 00:16:00,CNC-02,M,298.79295158899293,309.3766575571125,2771.6105931133006,9.915798618130422,25.464658346749168,3.4052160539063454,5.095941710535064,52.98054100474769,0,0,1,0,0,1,2877.9850162869384
2024-01-01 00:16:00,CNC-03,H,298.66004959632966,310.869192492889,2734.071201063136,16.632538469088,46.07580242992336,3.3460950791624744,8.758557954071378,53.483480713609104,0,0,0,0,0,0,4762.083156773359
2024-01-01 00:17:00,CNC-01,L,299.1021018880599,310.87719783015353,2811.099487929485,14.147067313819994,58.1249440149741,3.3978020435147296,7.463981244077442,54.6770579723601,0,0,0,0,0,0,4164.580430134783
2024-01-01 00:17:00,CNC-02,M,298.95835761974325,310.52406474242883,2730.1280897243487,14.172428137327554,26.525484136214352,3.3279817872732917,7.277898442254345,55.06998206432225,0,0,0,0,0,0,4051.8737491109305
2024-01-01 00:17:00,CNC-03,H,298.7134037414733,310.1276899920922,2684.349348529292,14.13430592344148,47.13061397549913,3.264230483304955,7.306598183805661,57.599917816756225,0,0,0,0,0,0,3973.2156769600138
2024-01-01 00:18:00,CNC-01,L,298.9988608163641,311.5880576023422,2653.494748761045,18.83968412655548,59.21212984390537,3.2089645540510903,9.499189807231351,56.69963259157058,0,0,0,0,0,0,5235.045581678561
2024-01-01 00:18:00,CNC-02,M,298.8931574359221,311.0802014233179,2616.273946645246,18.397736914547348,27.62037487306159,3.1672037716192514,9.025479913688594,52.30910964620223,0,0,0,0,0,0,5040.5304030228
2024-01-01 00:18:00,CNC-03,H,299.04874330522784,310.97795858145605,2602.574989324051,16.81015070646074,48.22454556485259,3.1248478326123657,8.22840365888589,56.631399981361724,0,0,0,0,0,0,4581.4555452985915
2024-01-01 00:19:00,CNC-01,L,298.88788570277023,310.6202426267448,2761.6573045847204,14.57398180595628,60.27155938090139,3.3143758236718646,7.6891411548511535,53.65159897764641,0,0,0,0,0,0,4214.796655531748
2024-01-01 00:19:00,CNC-02,M,298.809940259188,310.82958260610104,2683.453129528825,17.05578689843662,28.692639238714392,3.198635786832875,8.675695631015035,55.16446944328222,0,0,0,0,0,0,4792.856135457885
2024-01-01 00:19:00,CNC-03,H,299.0694508033919,310.43390420598394,2704.736485546296,13.01979480872074,49.27792884598061,3.1673988374992565,6.671678708351469,59.43147364553613,0,0,0,0,0,0,3687.718120190607
2024-01-01 00:20:00,CNC-01,L,298.96282403487663,310.78753915233915,2795.258447722271,14.89899042401093,61.327040941510255,3.352986666351018,7.934892032090392,53.78804096292976,0,0,0,0,0,0,4361.214302258403
2024-01-01 00:20:00,CNC-02,M,298.95527089728404,309.8957797490199,2710.713103805566,11.44089039926578,29.7510351179636,3.265240772377003,5.4072235743743695,53.5772302424994,0,0,1,0,0,1,3247.6707835778934
2024-01-01 00:20:00,CNC-03,H,298.67714146358315,310.921153712857,2536.7155055684493,18.78283621833278,50.39669799378513,3.1409040980019047,8.94268812642654,48.694447942663764,0,0,0,0,0,0,4989.551999660107
2024-01-01 00:21:00,CNC-01,L,298.83584924968187,310.92158537178074,2793.4166246988316,16.09022333655534,62.36774572473298,3.3437386908736753,8.387801504796247,50.94017674828506,0,0,0,0,0,0,4706.807141338024
2024-01-01 00:21:00,CNC-02,M,299.04424029290124,310.621551942649,2719.913931430797,14.39630823630443,30.80726260677658,3.2339436480811696,7.618382701871361,55.39701691345173,0,0,0,0,0,0,4100.482059851097
2024-01-01 00:21:00,CNC-03,H,298.9315603002338,311.00202805030614,2712.049007741208,16.976233540933695,51.46494268061768,3.322655318580755,8.876010581002392,54.20355247239933,0,0,0,0,0,0,4821.337039600956
2024-01-01 00:22:00,CNC-01,L,299.25046837557915,311.676974642662,2612.669149062082,18.667611028387196,63.46566499133406,3.1084348442297602,8.955774590021951,52.4965497845832,0,0,0,0,0,0,5107.422414185549
2024-01-01 00:22:00,CNC-02,M,298.8512077361761,311.08309584081104,2612.6913462379994,18.79977750835027,31.88832566606726,3.199215812840391,9.266784295211776,55.58635813013186,0,0,0,0,0,0,5143.62660824448
2024-01-01 00:22:00,CNC-03,H,298.85352204741775,310.5236891281152,2768.743390217757,14.158419097058609,52.49494268061768,3.3596161896236265,7.46801736130901,51.109130946004996,0,0,0,0,0,0,4105.122187783112
2024-01-01 00:23:00,CNC-01,L,299.2698203493088,311.27236721176934,2772.4530321720945,14.795578733596834,64.52238760694425,3.2854435183852835,8.015996976728363,54.31197808145071,0,0,0,0,0,0,4295.609289686206
2024-01-01 00:23:00,CNC-02,M,298.6319997953002,310.48427076043356,2649.27817672059,14.830035250566855,32.95289053388524,3.184923737065989,7.264859177165195,54.666667442324766,0,0,0,0,0,0,4114.322808752748
2024-01-01 00:23:00,CNC-03,H,298.6109544567981,310.17781292113756,2591.264541133953,14.700785845609436,53.578056255055756,3.1315102610678043,6.990259775682681,50.388013840354795,0,0,0,0,0,0,3989.1550908911618
2024-01-01 00:24:00,CNC-01,L,299.28426284244745,311.02929527562935,2740.555797692513,13.277391309925715,65.57101686052992,3.3459467146356947,6.6384295788609125,52.6669993613789,0,0,0,0,0,0,3810.482940476352
2024-01-01 00:24:00,CNC-02,M,298.94379900858246,310.52472518191524,2652.237763264464,15.083087000473636,33.999769975032,3.1055445798493513,7.547914697697418,53.794786543354114,0,0,0,0,0,0,4189.202060175349
2024-01-01 00:24:00,CNC-03,H,299.0526852473328,310.64205665661063,2804.7974591134935,13.841828229048936,54.60805625505576,3.2818626410233973,7.325754828151899,51.87091436912776,0,0,0,0,0,0,4065.589993844903
2024-01-01 00:25:00,CNC-01,L,298.9427977675432,309.8872229225434,2720.4483015570636,9.612596378928515,66.62205764269525,3.275423368332875,4.932022950652736,54.270872995065425,0,0,1,0,0,1,2738.481442945239
2024-01-01 00:25:00,CNC-02,M,298.84303983469357,310.120529837468,2632.051724647323,13.695473210504343,35.0694551135855,3.206612654926052,6.570823838328085,52.90071817062405,0,0,0,0,0,0,3774.853316238261
2024-01-01 00:25:00,CNC-03,H,298.8356833949509,310.90581103817965,2769.2280298211,16.116508986758312,55.658727149667016,3.3724692308200677,8.281979926219535,57.7164600279397,0,0,0,0,0,0,4673.672875204117
2024-01-01 00:26:00,CNC-01,L,299.20901423659325,311.7314389907381,2638.2981006052946,18.36236430754859,67.69976251722917,3.2149512745451005,9.071942890775933,56.15474224591627,0,0,0,0,0,0,5073.189469130065
2024-01-01 00:26:00,CNC-02,M,298.9951185364383,310.2818645711896,2754.0353890576625,13.281891469019332,36.13806138817856,3.28132311259422,6.9455182169145,55.97225225285605,0,0,0,0,0,0,3830.522888438959
2024-01-01 00:26:00,CNC-03,H,299.20377334069696,310.84025696344406,2783.222938767292,13.873964526760329,56.68872714966702,3.3988938992814863,7.232420010395964,53.63679592856272,0,0,0,0,0,0,4043.6838438027967
2024-01-01 00:27:00,CNC-01,L,299.04282289686984,311.3307012261439,2682.312087554047,18.119570028886,68.77259735578227,3.2860850247058617,9.373485387530398,55.23693293923589,0,0,0,0,0,0,5089.625322088402
2024-01-01 00:27:00,CNC-02,M,298.67245004246695,310.05628226380907,2694.7563332168897,13.808064002983802,37.207873903624474,3.2267633825479987,6.889282054070078,49.94153952343838,0,0,0,0,0,0,3896.5558968973023
2024-01-01 00:27:00,CNC-03,H,298.6615983561301,310.0328230307192,2694.264843156723,12.149001237149093,57.72794420656396,3.2050647016491967,6.231938131784167,49.877961088785874,0,0,1,0,0,1,3427.7526747230495
2024-01-01 00:28:00,CNC-01,L,298.8422822607468,311.27835134859646,2719.245624038283,17.849544881598785,69.846991873187,3.266640360409097,9.293525972296562,56.22353700990962,0,0,0,0,0,0,5082.8138361513975
2024-01-01 00:28:00,CNC-02,M,298.8976142426745,310.856143271193,2605.185754618581,16.950955201853454,38.300235110546176,3.176794122178628,8.045422839034142,54.99194153605756,0,0,0,0,0,0,4624.464914623936
2024-01-01 00:28:00,CNC-03,H,298.6093185556176,311.1024666722352,2809.531151978518,17.281315553560102,58.766613060830416,3.2504918696417886,9.101936639394879,56.88504937745815,0,0,0,0,0,0,5084.39485150686
2024-01-01 00:29:00,CNC-01,L,298.84738415167584,311.2616734778692,2625.8750053946274,18.707600048375593,70.9220751668637,3.2637147294044992,8.863352419198275,54.66478761713192,0,0,0,0,0,0,5144.234335801195
2024-01-01 00:29:00,CNC-02,M,298.90968041226887,310.4750385136617,2795.9176691066727,14.231760031664079,39.33023511054618,3.3443821930674,7.305980128241489,49.615955381992286,0,0,0,0,0,0,4166.885903971023
2024-01-01 00:29:00,CNC-03,H,299.07032980693435,310.80247666322896,2705.8374671355846,14.936516459525432,59.81604427361283,3.2577838704904107,7.7628372658017,50.70570103172873,0,0,0,0,0,0,4232.331198716982
2024-01-01 00:30:00,CNC-01,L,298.9280462353765,311.05410301002684,2487.7947642210443,18.025403398197792,72.04863448231889,3.088807673060737,8.13465286438393,51.632986635335214,0,0,0,0,0,0,4696.000778218184
2024-01-01 00:30:00,CNC-02,M,298.77847567986936,310.1980387984576,2715.8158886707306,13.747764195966367,40.384242681172076,3.188881314376918,6.789807300668189,53.25467512604878,0,0,0,0,0,0,3909.8582919440737
2024-01-01 00:30:00,CNC-03,H,299.0556119525794,310.59925576314004,2641.1837992304154,14.272261843020633,60.90488575107038,3.2354335210634346,6.925548811947192,47.79621944786813,0,0,0,0,0,0,3947.48099198687
2024-01-01 00:31:00,CNC-01,L,298.98160946223544,310.81320404675785,2679.4024171377814,14.122312546905125,73.09890823953289,3.182708241462361,7.289199323545821,49.404519520123536,0,0,0,0,0,0,3962.5283427844415
2024-01-01 00:31:00,CNC-02,M,298.9603521647922,310.6814155784342,2746.1295769985677,14.999682759506543,41.444432681934934,3.262730613535527,7.917508868670899,57.845425208411086,0,0,0,0,0,0,4313.519022329169
2024-01-01 00:31:00,CNC-03,H,299.0592787243687,310.99214498125787,2787.3550759261734,14.050600749350542,61.9581576419134,3.4031908540267186,7.244891236169404,52.58778217003444,0,0,0,0,0,0,4101.245884217914
2024-01-01 00:32:00,CNC-01,L,299.02379924269513,310.83302726962546,2787.8338110484806,13.682508093717097,74.14616857910052,3.328885316194662,7.263397280080586,51.337038827699324,0,0,0,0,0,0,3994.4888444950275
2024-01-01 00:32:00,CNC-02,M,298.8890330220309,311.1248537746385,2690.8960851711413,17.0063948957402,42.49017635598669,3.1462474774307223,8.69221021479158,47.75420582030513,0,0,0,0,0,0,4792.231662093666
2024-01-01 00:32:00,CNC-03,H,298.91116695988046,311.3357994855723,2699.9097312984386,18.85551608096964,63.03618109464253,3.2543885507901384,9.744413256797182,54.91312023048358,0,0,0,0,0,0,5331.0933323499285
2024-01-01 00:33:00,CNC-01,L,298.9356442893951,309.949807921807,2781.9681827041845,10.14835255901576,75.18454952281176,3.3212975587189746,5.175090602116101,52.27097045634973,0,0,1,0,0,1,2956.4893783773528
2024-01-01 00:33:00,CNC-02,M,299.1686774207584,310.95823050825055,2684.5532753886428,15.108898442095999,43.52981009942512,3.211466104741206,7.391503820070944,53.4794006987703,0,0,0,0,0,0,4247.500581537457
2024-01-01 00:33:00,CNC-03,H,299.02269192742773,310.7019621882293,2632.7639909902286,15.569903845556466,64.1245756240932,3.0702668002696534,7.400257586511123,55.39354815878127,0,0,0,0,0,0,4292.659864596312
2024-01-01 00:34:00,CNC-01,L,298.87355903489146,311.2023143094003,2722.738583161584,15.760520415460043,76.26599462238131,3.297592785016718,8.076589819474897,52.31808117590161,0,0,0,0,0,0,4493.71078189948
2024-01-01 00:34:00,CNC-02,M,298.7987681950689,310.22945717986806,2641.1585694570695,13.779021631726522,44.59949019239787,3.119265943648935,6.667676871704425,55.42999154231419,0,0,0,0,0,0,3811.022176918913
2024-01-01 00:34:00,CNC-03,H,298.7601973264529,310.0453376119377,2851.181136033523,12.562241260566202,65.1545756240932,3.386079861335539,6.791746722391328,53.678226237287184,0,0,0,0,0,0,3750.771063364297
2024-01-01 00:35:00,CNC-01,L,299.09358051757147,311.563810048822,2594.116281144254,18.355104616122716,77.36300618333665,3.114845048371047,8.870384967702915,53.98409452340787,0,0,0,0,0,0,4986.260014064528
2024-01-01 00:35:00,CNC-02,M,298.75362492435767,310.7371449817208,2693.5881940790955,15.084936021065374,45.672921661242924,3.3265754614908905,7.5330119620206695,54.435284868861814,0,0,0,0,0,0,4255.036505664703
2024-01-01 00:35:00,CNC-03,H,298.88643179728376,310.35044640913964,2771.3703685540368,13.673766234485802,66.20233874449791,3.2744452559418247,7.351858539265988,57.18284589874558,0,0,0,0,0,0,3968.3625102057745
2024-01-01 00:36:00,CNC-01,L,298.86261348111356,311.3618161149082,2655.2138618903505,17.657928358220747,78.42291190764632,3.3440909663843716,8.737059270997001,59.215513841300826,0,0,0,0,0,0,4909.846052968953
2024-01-01 00:36:00,CNC-02,M,298.78866479926273,311.1588651340471,2864.330957110105,16.950768782896347,46.72564394843464,3.3726154226377756,9.4533648437587,56.761314380751024,0,0,0,0,0,0,5084.41761514873
2024-01-01 00:36:00,CNC-03,H,298.66226578887625,310.06136200810226,2699.286834430048,13.011002047210926,67.24173831445037,3.243831617171869,6.418871810830146,51.0740391162372,0,0,0,0,0,0,3677.802465791725
2024-01-01 00:37:00,CNC-01,L,298.85882125690523,310.9619157291047,2834.2985819607734,15.181422091061734,79.46121819436618,3.4493240353558465,8.128274141640878,56.20162637058998,0,0,0,0,0,0,4505.953157860729
2024-01-01 00:37:00,CNC-02,M,299.0429371335211,311.59781432198884,2584.3344825464496,19.45750023451905,47.83366539070825,3.122078413900093,9.620436277944096,50.28804027815148,0,0,0,0,0,0,5265.800297427672
2024-01-01 00:37:00,CNC-03,H,298.9379094138433,311.5828877143361,2616.660536999963,19.22245392710487,68.32314312926187,3.1291169622989394,9.2122874976351,54.19360718614891,0,0,0,0,0,0,5267.260909212757
2024-01-01 00:38:00,CNC-01,L,298.8635596040004,310.3533056688786,2729.483668528237,12.950105428595048,80.5001866454804,3.3216914081709747,6.693281378740401,53.5574099907444,0,0,0,0,0,0,3701.5397895056053
2024-01-01 00:38:00,CNC-02,M,298.7282814617573,310.8790535993113,2687.3964317279397,16.587293172450437,48.89185095888587,3.21249886995548,8.541006714109432,54.21677355131734,0,0,0,0,0,0,4668.054037748839
2024-01-01 00:38:00,CNC-03,H,298.4950734700237,310.60893824673934,2822.3605721399895,15.684822800624712,69.36964823818633,3.371586561432389,8.30780405176855,50.915174312898735,0,0,0,0,0,0,4635.757729070892
2024-01-01 00:39:00,CNC-01,L,298.8804464243304,311.783374920581,2681.869748599509,19.106867632361958,81.58360429316946,3.2724095296388787,9.551252984838461,51.3840351954571,0,0,0,0,0,0,5366.063336168755
2024-01-01 00:39:00,CNC-02,M,298.6753161674484,310.04870968941185,2770.7274789153294,12.62758883080484,49.92185095888587,3.3578969359830766,6.804934390017721,54.71902079163703,0,0,0,0,0,0,3663.89367558564
2024-01-01 00:39:00,CNC-03,H,298.7178319488594,310.55553573851626,2799.712297443989,16.135200482471824,70.42853884913087,3.3490753649601874,8.46478876544662,48.56314755382576,0,0,0,0,0,0,4730.601757728351
2024-01-01 00:40:00,CNC-01,L,298.7100385906572,310.93103665168206,2583.961312310047,18.027380999218806,82.67000382499226,3.238415231531281,8.654186810289213,54.42217765370638,0,0,0,0,0,0,4878.061399299253
2024-01-01 00:40:00,CNC-02,M,298.52576408032746,310.52493278554897,2617.079358685848,16.506557839823095,51.00807827681539,3.2318638072347405,8.099495208471927,54.53841344532881,0,0,0,0,0,0,4523.785748898815
2024-01-01 00:40:00,CNC-03,H,298.6543488648147,310.47444930412007,2697.0083487373263,14.713411664690753,71.49811607137563,3.128016048227266,7.318666685189144,52.736479872341086,0,0,0,0,0,0,4155.509648561759
2024-01-01 00:41:00,CNC-01,L,298.7609257467886,310.15214318018286,2666.625866679786,13.785422234970207,83.75060746467692,3.1654190752863665,6.806067074902962,56.94632689769649,0,0,0,0,0,0,3849.557209338328
2024-01-01 00:41:00,CNC-02,M,298.98663882552546,309.8786103713408,2714.110982526495,10.444709737688589,52.04587644092298,3.240722510041869,5.47013398445604,53.404278492786325,0,0,1,0,0,1,2968.6062375909537
2024-01-01 00:41:00,CNC-03,H,298.8740847885673,310.93986535337405,2665.1849893625545,17.879778024633413,72.55678654508088,3.315773571825624,8.864814274648875,53.110137480820136,0,0,0,0,0,0,4990.201694717168
2024-01-01 00:42:00,CNC-01,L,299.2653974765156,311.0825725661094,2741.269209726494,15.085985926320117,84.79516334841598,3.3448452315226045,7.659817573954789,57.926053600172615,0,0,0,0,0,0,4330.659158803769
2024-01-01 00:42:00,CNC-02,M,298.6532260985602,310.83387504175806,2583.479877484154,17.769904202258573,53.165723796890695,3.1648551152864792,8.357174909823037,57.88883966610001,0,0,0,0,0,0,4807.494407598444
2024-01-01 00:42:00,CNC-03,H,298.88121349241874,310.14813329402614,2782.5543264531307,12.840921913254265,73.60371157341174,3.3332107328183094,6.555407524821607,51.34794995831442,0,0,0,0,0,0,3741.695789360623
